listed_company_id,content,min_required_share,max_required_share,memo
3133,"(1)食事優待券および(2)食事割引券（20%割引）または(3)おこめ券 (1)10,000円相当および(2)10枚",500,-1,※(1)(2)は自社店舗（一部除く）で利用可
3133,500円相当のクオカード,200,-1,"（9月のみ）※1年以上継続保有の株主のみに贈呈。2年以上継続保有の場合1,000円相当"
3134,"1,500円相当の｢Ｈａｍｅｅ本店｣利用クーポンまたは｢ネクストエンジン｣利用料割引クーポン",100,-1,※｢ネクストエンジン｣利用料割引クーポンは要申し込み
3138,自社取扱雑誌定期購読パッケージ商品購入割引券（10%割引）,100,100,※クーポン券との併用不可
3138,"自社取扱雑誌定期購読パッケージ商品割引クーポン券（2,000円割引）",100,-1,"※割引券との併用不可。10,000円以上の商品につき1回限り利用可"
3139,"1,000円相当のクオカード",100,-1,"※3年以上継続保有の場合、3,000円相当の自社選定カタログギフト"
3140,"ＲＩＺＡＰグループ商品 9,000円相当",100,200,※カタログより選択
3140,"ＲＩＺＡＰグループ商品 18,000円相当",200,400,※カタログより選択
3140,"ＲＩＺＡＰグループ商品 24,000円相当",400,600,※カタログより選択
3140,"ＲＩＺＡＰグループ商品 30,000円相当",600,1000,※カタログより選択
3140,"ＲＩＺＡＰグループ商品 36,000円相当",1000,-1,※カタログより選択
3141,"(1)自社グループ買物券または(2)新潟県産コシヒカリ新米または(3)カタログギフトまたは(4)｢Ｔポイント｣のポイント付与 (1)3,000円相当または(2)5ｋｇまたは(3)3,000円相当または(4)3,000ポイント",100,500,"※買物券を全て返却することにより(2)〜(4)を選択可。ただし1,000株以上の株主は5,000円相当（1冊分）の返却でも可。1冊の場合は(2)〜(4)はそれぞれ半分に設定"
3141,"(1)自社グループ買物券または(2)新潟県産コシヒカリ新米または(3)カタログギフトまたは(4)｢Ｔポイント｣のポイント付与 (1)5,000円相当または(2)10ｋｇまたは(3)5,000円相当または(4)5,000ポイント",500,1000,"※買物券を全て返却することにより(2)〜(4)を選択可。ただし1,000株以上の株主は5,000円相当（1冊分）の返却でも可。1冊の場合は(2)〜(4)はそれぞれ半分に設定"
3141,"(1)自社グループ買物券または(2)新潟県産コシヒカリ新米または(3)カタログギフトまたは(4)｢Ｔポイント｣のポイント付与 (1)10,000円相当（5,000円×2冊）または(2)20ｋｇまたは(3)10,000円相当（5,000円×2冊）または(4)10,000ポイント",1000,-1,"※買物券を全て返却することにより(2)〜(4)を選択可。ただし1,000株以上の株主は5,000円相当（1冊分）の返却でも可。1冊の場合は(2)〜(4)はそれぞれ半分に設定"
3148,(1)買物優待券（500円）または(2)おこめ券（3ｋｇ分）または(3)カタログギフト (1)3枚または(2),100,300,※(1)は｢薬クリエイト｣で500円以上の買物に利用可、調剤薬局での利用不可
3148,(1)買物優待券（500円）または(2)おこめ券（3ｋｇ分）または(3)カタログギフト (1)8枚または(3),300,1500,※(1)は｢薬クリエイト｣で500円以上の買物に利用可、調剤薬局での利用不可
3148,(1)買物優待券（500円）または(2)おこめ券（3ｋｇ分）または(3)カタログギフト (1)16枚または(3),1500,3000,※(1)は｢薬クリエイト｣で500円以上の買物に利用可、調剤薬局での利用不可
3148,(1)買物優待券（500円）または(2)おこめ券（3ｋｇ分）または(3)カタログギフト (1)24枚または(3),3000,-1,※(1)は｢薬クリエイト｣で500円以上の買物に利用可、調剤薬局での利用不可
3151,"3,000円相当の自社または自社関連商品",1000,-1,※19年はウーロン茶、青汁等詰合せ、味のり等4点より1点選択
3153,東日本復興支援ジェフグルメカード 500円相当,100,200,"※19年9月以降起算して、1年以上3年未満継続保有（9月および3月の株主名簿に同一株主番号で連続3回以上記載）の場合、100株以上200株未満の株主には1,000円相当、200株以上1,000株未満は2,500円相当、1,000株以上は6,000円相当を贈呈。3年以上継続保有（9月および3月の株主名簿に同一株主番号で連続7回以上記載）の場合、100株以上200株未満の株主には1,000円相当、200株以上1,000株未満は3,000円相当、1,000株以上は7,000円相当を贈呈"
3153,"東日本復興支援ジェフグルメカード 2,000円相当",200,1000,"※19年9月以降起算して、1年以上3年未満継続保有（9月および3月の株主名簿に同一株主番号で連続3回以上記載）の場合、100株以上200株未満の株主には1,000円相当、200株以上1,000株未満は2,500円相当、1,000株以上は6,000円相当を贈呈。3年以上継続保有（9月および3月の株主名簿に同一株主番号で連続7回以上記載）の場合、100株以上200株未満の株主には1,000円相当、200株以上1,000株未満は3,000円相当、1,000株以上は7,000円相当を贈呈"
3153,"東日本復興支援ジェフグルメカード 5,000円相当",1000,-1,"※19年9月以降起算して、1年以上3年未満継続保有（9月および3月の株主名簿に同一株主番号で連続3回以上記載）の場合、100株以上200株未満の株主には1,000円相当、200株以上1,000株未満は2,500円相当、1,000株以上は6,000円相当を贈呈。3年以上継続保有（9月および3月の株主名簿に同一株主番号で連続7回以上記載）の場合、100株以上200株未満の株主には1,000円相当、200株以上1,000株未満は3,000円相当、1,000株以上は7,000円相当を贈呈"
3154,"1,000円相当のクオカード",100,-1,"※1年以上3年未満継続保有（株主名簿に同一株主番号で連続3回以上記載）の場合1,000円増、3年以上継続保有（株主名簿に同一株主番号で連続7回以上記載）の場合2,000円増"
3157,"2,000円相当のクオカード",100,-1,-
3159,商品券 500円相当,100,200,-
3159,"商品券 1,000円相当",200,500,-
3159,"商品券 2,000円相当",500,2000,-
3159,"商品券 3,000円相当",2000,3000,-
3159,"商品券 4,000円相当",3000,4000,-
3159,"商品券 5,000円相当",4000,5000,-
3159,"商品券 6,000円相当",5000,-1,-
3160,"(1)クオカードまたは(2)自社店舗商品券 (1)500円相当または(2)1,000円相当",100,500,※クオカードを自社店舗へ持参することにより(2)と交換可
3160,"(1)クオカードまたは(2)自社店舗商品券 (1)1,000円相当または(2)2,000円相当",500,1000,※クオカードを自社店舗へ持参することにより(2)と交換可
3160,"(1)クオカードまたは(2)自社店舗商品券 (1)2,000円相当または(2)4,000円相当",1000,2000,※クオカードを自社店舗へ持参することにより(2)と交換可
3160,"(1)クオカードまたは(2)自社店舗商品券 (1)3,000円相当または(2)6,000円相当",2000,-1,※クオカードを自社店舗へ持参することにより(2)と交換可
3166,"2,000円相当のクオカード",100,-1,-
3167,"(1)天然水（500ｍｌ入）または(2)天然水宅配サービス（12ｌ入）または(3)クオカードまたは(4)自社グループ食事券または(5)自社グループ会員サービスポイント付与または(6)自社モバイルデータ通信サービス利用料割引 (1)12本または(2)1本または(3)500円相当または(4)1,000円相当または(5)1,000ポイントまたは(6)2,100円相当（350円割引×6カ月分）",100,300,※(2)(5)(6)は各サービスに既加入または新規加入の株主が対象
3167,"(1)天然水（500ｍｌ入）または(2)天然水宅配サービス（12ｌ入）または(3)クオカードまたは(4)自社グループ食事券または(5)自社グループ会員サービスポイント付与または(6)自社モバイルデータ通信サービス利用料割引 (1)24本または(2)2本または(3)1,500円相当または(4)3,000円相当または(5)2,000ポイントまたは(6)5,100円相当（850円割引×6カ月分）",300,5000,※(2)(5)(6)は各サービスに既加入または新規加入の株主が対象
3167,"(1)天然水（500ｍｌ入）または(2)天然水宅配サービス（12ｌ入）または(3)クオカードまたは(4)自社グループ食事券または(5)自社グループ会員サービスポイント付与または(6)自社モバイルデータ通信サービス利用料割引 (1)48本または(2)4本または(3)2,500円相当または(4)5,000円相当または(5)4,000ポイントまたは(6)11,280円相当（1,880円割引×6カ月分）",5000,-1,※(2)(5)(6)は各サービスに既加入または新規加入の株主が対象
3167,自社グループ結婚式場婚礼10%割引券,100,100,-
3167,自社グループ食事20%割引券12枚,100,-1,-
3168,クオカード 500円相当,100,500,-
3168,"クオカード 1,000円相当",500,1000,-
3168,"クオカード 2,000円相当",1000,-1,-
3169,"5,000円相当の優待品",300,-1,※株主限定商品より選択※100株以上300株未満を3年以上継続保有した株主にも贈呈
